altura,fnac,fortuna,nacionalidad,nombre,peso
[1.96],"July 20, 1975 ",[50000000.0],United States,"Walter Ray Allen, Jr.",[93.0]
[2.01],"June 21, 1980",[50000000.0],American,Richard Allen Jefferson,[104.0]
,,[10200000000.0],Indonesian,Tan Siok Tijen,
,1960,[9590000000.0],American,Pamela Diane Mars-Wright,
,,[9590000000.0],American,Victoria B. Mars,
,"January 1, 1952",[9310000000.0],Australian,Blair Parry-Okeden,
,"March  20, 1950",[8260000000.0],Indian,Savitri Devu Jindal,
,,[7910000000.0],Spain,Sandra Ortega Mera,
,1957,[7650000000.0],Israel- American,Shari Arison,
,"June 6, 1952 ",[7140000000.0],Swedish,Kirsten Rausing,
,1958,[30200000000.0],Chinese,Hui Ka Yan,
,"June 13, 1928",[27700000000.0],Hong Kong-Canada,Ka-shing Li,
,1950,[27400000000.0],French,Gerard Wertheimer,
,1949,[27400000000.0],French,Alain Wertheimer ,
,,[27400000000.0],French,Alain and Gerard Wertheimer,
[1.78],"January 21, 1953",[27100000000.0],United States,Paul Gardner Allen,
,"June 12, 1957",[27000000000.0],Canada,David Kenneth Roy Thomson,
,"January 29, 1928",[26200000000.0],Hong Kong,Lee Shau-kee ,
, 28 May 1962,[25500000000.0],France,François-Henri Pinault,
,"June 14, 1957",[25300000000.0],United States,Leonid Valentinovich Blavatnik,
,"March 11, 1931",[24100000000.0],Australian-American,Keith Rupert Murdoch,
,"August 11, 1955",[23800000000.0],Russian,Leonid Mikhelson,
,"September 24, 1939",[23200000000.0],German,Dieter Schwarz,
,,[22900000000.0],Irish,Pallonji Shapoorji Mistry,
,"July 24, 1945",[22200000000.0],Indian,Azim Hashim Premji,
[1.6],"January 28, 1950 ",[20000000.0],United States,Barbara Lynn Klein,[49.0]
[1.76],"August 11, 1974",[20000000.0],American,,
[1.77],"May 25, 1973",[20000000.0],American,,
[1.73],"August 6, 1978",[20000000.0],American,Marisa Lee Bertetta,[50.0]
[1.78], 23 January 1985,[19000000.0],Netherlands,Doutzen Kroes,[54.0]
[1.75],"April 20, 1983 ",[18000000.0],Australian,Miranda May Kerr,[56.0]
[1.75],"May 10, 1965",[18000000.0],Canadian,Linda Evangelista ,
[1.8],"March 5, 1975",[18000000.0],American,Nicole Renee Taylor,[62.6]
,"July 24, 1975",[18000000.0],American,Samantha Torrie Wilson,[60.0]
[1.73],"August 12, 1992",[18000000.0],English,Cara Jocelyn Delevingne,
,"November 14, 1979",[18000000.0],French,Olga Kostyantynivna Kurylenko,
[1.78],"January 2, 1969",[18000000.0],United States,Christy Turlington Burns ,
[1.75],"July 25, 1976",[17000000.0],American,Linda Ann Hopkins,[55.0]
[1.91],"February 19, 1980",[16000000.0],United Kingdom,David James Gandy,
[1.6],"April 20, 1972",[16000000.0],American,Tara Leigh Patrick,[49.8]
,"November 19, 1983",[16000000.0],Ukrainian-Canadian,,
[1.83],"July 2, 1956",[15000000.0],American,Jerry Faye Hall,
[1.9],"August 4, 1968",[15000000.0],Swedish,Marcus Lodewijk Schenkenberg van Mierop,[80.0]
," January 3, 1961 ",[21100000000.0],Russia,Vladimir Olegovich Potanin,
,"May 7, 1956",[21100000000.0],Russia,Vladimir Lisin,
,"February 16, 1936",[20100000000.0],United States,Carl Celian Icahn ,
,"August 29, 1931",[20000000000.0],United Kingdom,Sir Evelyn Robert Adrian de Rothschild,
,22 May 1935,[19600000000.0],Italian,Leonardo Del Vecchio,
,"March 19, 1933 ",[19000000000.0],American,Leonard A. Lauder,
,1939,[18300000000.0],Brazil,Joseph Safra,
,"August 11, 1957",[17700000000.0],Japanese,Masayoshi Son,
,6 October 1923,[17300000000.0],Malaysian-Chinese,Robert Kuok Hock Nien,
,1938,[17300000000.0],Thailand,Dhanin Chearavanont,
[1.68],"March 5, 1974",[15000000.0],American,Eva Mendes,
[1.71]," October 1, 1965",[15000000.0],United States,Cynthia Dawn Margolis,[54.0]
,"July 25, 1995",[15000000.0],Brazilian,Samara Martins,
,"January 11, 1964 ",[15000000.0],"Dutch, American",Yolanda Foster,
[1.91],"March 15, 1959",[15000000.0],Italy,Fabio Lanzoni,
[1.78],"July 23, 1968",[15000000.0],United States,Stephanie Michelle Seymour,
[1.75],"December 23, 1967",[15000000.0],Italian and French,Carla Gilberta Bruni Tedeschi,
[1.8],"April 29, 1954 ",[920000000.0],American,"Jerome ""Jerry"" Seinfeld",[77.0]
[1.82],"September 16, 1956",[900000000.0],American,David Seth Kotkin,
,"December 21, 1950",[900000000.0],American,Jeffrey Katzenberg,
,,[900000000.0],British,The Rolling Stones,
[1.73],"September 21, 1943",[900000000.0],United States,Jerome Leon Bruckheimer,
,"November 4, 1969",[825000000.0],American,Sean John Combs,[86.0]
,"March 31, 1935",[850000000.0],American,"Herbert ""Herb"" Alpert",
altura,fnac,fortuna,nacionalidad,nombre,peso
,"April 1, 1953 ",[60000000.0],American,Barry Sonnenfeld,
[1.8],"January 20, 1946",[60000000.0],American,David Keith Lynch,
[1.83],"March 10, 1953",[60000000.0],Canadian,Paul Edward Haggis,
[1.85],"October 19, 1966",[60000000.0],United States,Jonathan Kolia Favreau,
,"October 23, 1959",[55000000.0],American,Samuel Marshall Raimi,
,"September 27, 1932",[50000000.0],India,Yash Raj Chopra,
[1.82],"April 23, 1954",[50000000.0],American,Michael Francis Moore,
,"September 15, 1946",[50000000.0],American,William Oliver Stone,
[1.83],"June 26, 1970",[50000000.0],American,Paul Thomas Anderson,
[1.8],"August 6, 1970",[50000000.0],American,Manoj Shyamalan,
[1.88],"June 20, 1968",[50000000.0],Mexican-American ,Robert Anthony Rodríguez,[90.0]
,"November 13, 1934",[50000000.0],American,Garry Kent Marshall,
[1.68],"January 6, 1968",[50000000.0],American,John Daniel Singleton,
[1.75],"November 22, 1940",[50000000.0],British,Terrence Vance Gilliam,
,"July 24, 1952",[50000000.0],American,Gus Greene Van Sant Junior,
,"April 6, 1962",[50000000.0],United States,Steven E. Levitan,
[1.65]," August 18, 1933",[45000000.0],Franco-Polish,Rajmund Roman Thierry Polański,[60.0]
,26 July 1961,[125000000.0],British,David Jonathan Heyman,
[1.7],"June 27, 1966",[120000000.0],American,Jeffrey Jacob Abrams,
,"July 25, 1961",[120000000.0],American,Darren Bennett Star,
,"April 14, 1964",[120000000.0],American,Michael Lawrence Fleiss,
,1957,[118240000.0],British,Moya Doherty and John McColgan,
[1.68],"August 7, 1958",[115000000.0],English,Paul Bruce Dickinson,
,9 July 1949,[110000000.0],British,Nigel Lythgoe,
,"December 26, 1939",[100000000.0],American,Harvey Phillip Spector,
[1.88],"April 24, 1930",[100000000.0],American,Richard Donald Schwartzberg,
,"November 9, 1965",[100000000.0],American,Ryan Patrick Murphy,
,"May 24, 1974",[100000000.0],British,Dan Houser,
,"December 1, 1956",[100000000.0],American,Larry Clive Charles,
,"October 27, 1946",[100000000.0],Slovak-Canadian,Ivan Reitman,
,"August 17, 1968",[100000000.0],American,Anthony E. Zuiker,
[1.7],"July 12, 1951",[100000000.0],United States,Brian Thomas Grazer,
,"September 12, 1957",[90000000.0],"German, American",Hans Florian Zimmer ,
[1.73],"February 5, 1943",[90000000.0],American,Michael Kenneth Mann,
,"June 9, 1961",[80000000.0],American,Aaron Benjamin Sorkin,
,"November 22, 1963",[80000000.0],American,Brian Levine,
,"October 13, 1957",[40000000.0],American,Chris Carter,
,"July 19, 1962",[40000000.0],American,Anthony Charles Edwards,
,"November 27, 1951 ",[40000000.0],American,Kathryn Ann Bigelow,
,"August 2, 1939",[40000000.0],American,Wesley Earl Craven,
[1.8],"September 11, 1940",[40000000.0],American,Brian Russell De Palma,
[1.88],"August 9, 1968",[40000000.0],American,Joseph McGinty Nichol,
[1.68],"March 20, 1957",[40000000.0],American,Shelton Jackson Lee,
[1.78],"February 22, 1944",[40000000.0],American,Robert Jonathan Demme,
,"August 22, 1945",[80000000.0],American,David Henry Chase,
,1972,[80000000.0],English,Sam Houser,
,"September 20, 1948",[80000000.0],American,George Raymond Richard Martin,
,"February 10, 1958 ",[80000000.0],United States,Vladimir Nikitich Afanasieff,
,"October 17, 1962",[75000000.0],American,"Michael Craig ""Mike"" Judge",
,,[75000000.0],British,Sarah King,
[1.6],"December 22, 1972",[150000000.0],France,Vanessa Chantal Paradis,
,"October 5, 1951",[150000000.0],Ireland,Robert Frederick Zenon Geldof,
,"April 5, 1973",[150000000.0],United States,Pharrell Williams,
[1.59],"July 10, 1980",[150000000.0],United States,Jessica Ann Simpson,
,"July 10, 1961",[145000000.0],Hong Kong,Jacky Cheung,
,"June 10, 1965",[140000000.0],American,Terry Wayne Fator,
,"May 17, 1961",[140000000.0],Irish,Eithne Pádraigín Ní Bhraonáin,
[1.75],5 May 1988,[135000000.0],United Kingdom,Adele Laurie Blue Adkins,[75.5]
,"January 25, 1981",[130000000.0],United States,Alicia Augello Cook,
[1.82],"January 20, 1952",[125000000.0],American,Stanley Harvey Eisen,
,"April 3, 1942",[120000000.0],American,Carson Wayne Newton,
,"July 15, 1946",[115000000.0],American,Linda Marie Ronstadt,
[1.73],"February 17, 1991",[110000000.0],British,"Edward Christopher Sheeran, MBE",[82.0]
,"September 8, 1979 ",[110000000.0],American,Alecia Beth Moore,
,"May 13, 1950",[110000000.0],American,Stevland Hardaway Judkins,
,"February 28, 1977",[110000000.0],American,Jason Aldine Williams,
,27 July 1942,[100000000.0],American,Bobbie Lee Gentry,[57.0]
,"February 19, 1940",[100000000.0],American,"William Robinson, Jr.",
,"August 6, 1982",[100000000.0],American,Benjamin Zachary Bronfman,
,,[100000000.0],United States,,
,"March 28, 1955",[95000000.0],American,Reba Nell McEntire ,
,"May 2, 1936",[90000000.0],English,Arnold George Dorsey,
,5 October 1947,[90000000.0],United Kingdom,Brian Johnson,
[1.91],"May 8, 1975",[85000000.0],Spanish,Enrique Miguel Iglesias Preysler ,
,"June 22, 1936",[80000000.0],American,Kristoffer Kristofferson,
[1.96],"February 13, 1971",[31000000.0],Swedish,Mats Johan Sundin,[107.0]
[1.68],"June 29, 1968",[30000000.0],Canadian,Theoren Wallace Fleury,[82.0]
[1.8],"August 7, 1987",[30000000.0],Canadian,Sidney Patrick Crosby,[91.0]
,"March 12, 1983",[30000000.0],Finnish,Mikko Sakari Koivu,[101.0]
,"March 9, 1985",[30000000.0],Canadian,William Brent Burns,[105.0]
[1.93],"May 10, 1985",[30000000.0],Canadian,Ryan Getzlaf,[100.0]
[1.85],"June 5, 1980",[30000000.0],Canadian,Michael Andrew Fisher ,[98.0]
[1.7779999979426],"July 17, 1977",[30000000.0],Canadian,,[86.63614274265225]
[1.85],"August 31, 1973",[30000000.0],Canadian,,[91.0]
[1.93],"February 28, 1973",[30000000.0],Canadian,Eric Bryan Lindros,[109.0]
,"July 3, 1973 ",[26600000.0],Canadian,Adrian Mark Aucoin ,[94.0]
,"March 18, 1977",[26000000.0],Slovak,Zdeno Chára,[116.0]
,"March 20, 1984",[25000000.0],Finnish,Valtteri Filppula,[88.0]
,"December 7, 1984",[25000000.0],Czech,Milan Michalek,[102.0]
,"December 12, 1985",[25000000.0],Canadian,Andrew Locklan Ladd,[93.0]
[1.93],"July 31, 1986",[25000000.0],Russia,"Evgeni Vladimirovich ""Geno"" Malkin",[88.6]
,"July 11, 1984",[24000000.0],American,Joseph James Pavelski,[88.0]
,"March 20, 1983",[24000000.0],Canadian,Dennis Earl Wideman,[91.0]
[1.93],"August 14, 1985",[24000000.0],Canadian,Shea Michael Weber,[106.0]
,"January 12, 1988",[23000000.0],Canadian,Claude Giroux ,[83.0]
[1.78],"January 29, 1965",[23000000.0],Czech,Dominik Hasek,[75.0]
,"June 7, 1988",[22500000.0],Canadian,Milan Lucic,[107.0]
,"April 24, 1987",[22000000.0],Canadian,Kristopher Allen Letang,[91.0]
,"May 29, 1985",[22000000.0],Canadian,Nathan Russell Horton,[104.0]
[1.85],"January 13, 1973",[22000000.0],Russian,Nikolai Ivanovich Khabibulin,[94.0]
,"September 25, 1979",[1000000000.0],Italian,Sandro Salsano,
,1945,[1000000000.0],United States,Robert T. Bigelow,
,,[900000000.0],American,Gary Tharaldson,
,"November 21, 1948",[800000000.0],American,George Zimmer,
,,[750000000.0],United States,David McCourt,
,"November 20, 1955",[650000000.0],United States,Raymond Ozzie,
,18 September 1973,[500000000.0],"South African, British (dual)",Mark Richard Shuttleworth,
,"December 29, 1947",[500000000.0],American,John Staluppi,
,"November 26, 1983",[450000000.0],American,Chris Hughes,
,"November 12, 1969",[400000000.0],United States,Owen Van Natta,
,1928,[400000000.0],United States,Karl Eller,
,1984,[400000000.0],United States,Kevin Systrom,
,1943,[350000000.0],United States,Norman J. Pattiz,
,,[320000000.0],United Kingdom,,
,"March 16, 1961",[300000000.0],Canadian,Todd McFarlane,
,,[300000000.0],United States,Zachary Bogue,
,,[300000000.0],American,Pleasant Williams Thiele,
,,[300000000.0],United States,Omar Hamoui,
,"March 27, 1948",[250000000.0],United Kingdom,James William Heselden,
,"March 2, 1962",[200000000.0],United States,,
,,[200000000.0],United States,Scott Boilen,
,,[200000000.0],United States,Jay Penske ,
[2.0],"January 21, 1974",[200000000.0],Germany-Finland,Kim Schmitz,[132.0]
,"March 10, 1974",[200000000.0],United States,Christopher Isaac Stone,
[1.85],"July 1, 1952",[135000000.0],Canadian,"Daniel Edward ""Dan"" Aykroyd, CM",
[1.96],"May 27, 1968",[50000000.0],United States,"Frank Edward Thomas, Jr.",[109.0]
[1.83],"June 26, 1974",[50000000.0],United States,Jason Daniel Kendall,[82.0]
[1.88],"November 28, 1965",[50000000.0],American,Matthew Derrick Williams,
[1.85],"March 7, 1968",[50000000.0],American,Jeffrey Franklin Kent,
[1.77],"October 22, 1973 ",[50000000.0],United States-Japan,Ichiro Suzuki,[77.0]
,"December 30, 1976",[46000000.0],American,Anthony John Pierzynski,[107.0]
[1.83],"July 23, 1973",[45000000.0],American,Anthony Nomar Garciaparra,[75.0]
[1.93],"November 18, 1975",[45000000.0],United States-Dominican Republic,David Américo Ortiz Arias,[113.0]
[1.54],"May 21, 1941",[45000000.0],American,Robert Joseph Cox,[82.0]
[1.93],"January 3, 1977",[45000000.0],American,Allan James Burnett,[104.0]
[1.83],"February 5, 1968",[40000000.0],American,Roberto Alomar Velázquez,
,"August 25, 1987",[40000000.0],American,Justin Irvin Upton,[93.0]
,"August 19, 1982",[40000000.0],American,James Jerry Hardy,[90.0]
[1.88],"June 12, 1974",[40000000.0],Japanese,Hideki Matsui,[95.0]
[1.91],"March 19, 1988 ",[40000000.0],United States,Clayton Edward Kershaw,
[1.8],"June 15, 1984",[40000000.0],American,Timothy Leroy Lincecum ,
[1.91],"April 14, 1966 ",[40000000.0],American,David Christopher Justice,[88.0]
[1.91],"April 8, 1986",[40000000.0],Venezuela,Félix Abraham Hernández García,[104.0]
[1.88],"September 20, 1978",[40000000.0],Canadian,"September 20, 1978",
[1.83],"October 22, 1982",[40000000.0],United States,Robinson José Canó Mercedes,
,"December 20, 1981",[38000000.0],American,James Anthony Shields,[97.0]
,"February 15, 1983",[35000000.0],Canadian,"Russell Nathan Coltrane Jeanson Martin, Jr.",[93.0]
,"May 28, 1982",[35000000.0],Dominican,Jhonny Antonio Peralta,[98.0]
,"March 21, 1982",[35000000.0],American,Aaron Walter Hill,[93.0]
[1.75],"November 30, 1980",[35000000.0],American,Shane Patrick Trevor Underwood Victorino,
[1.68],"October 15, 1942",[45000000.0],American,Carole Penny Marshall,
[1.53],"June 26, 1993",[45000000.0],American,Ariana Joan Grande,[44.0]
[1.75],"May 14, 1969",[45000000.0],Australian,Catherine Élise Blanchett,
[1.65],"November 13, 1955",[45000000.0],United States,Caryn Elaine Johnson,
[1.73],"November 19, 1961",[45000000.0],United States,Margaret Mary Emily Anne Hyra,[54.0]
[1.68],"June 22, 1949",[45000000.0],United States,Mary Louise Streep,[64.0]
[1.69],"September 25, 1969",[45000000.0],United Kingdom(Welsh),Catherine Zeta Jones,[59.0]
[1.64],"May 18, 1970",[45000000.0],United States,Elizabeth Stamatina Fey,[54.0]
[1.63],"April 25, 1969",[45000000.0],United States,Renée Kathleen Zellweger,[54.0]
[1.64],"December 4, 1964",[43000000.0],United States,Marisa Tomei ,
[1.66],"September 22, 1961",[42000000.0],American,Catherine Oxenberg ,
[1.73],"July 1, 1982",[42000000.0],United Kingdom,Kiera Sunshine Chaplin,
[1.58],"March 4, 1958",[40000000.0],American,Patricia Helen Heaton,
[1.76],"December 17, 1975",[40000000.0],American,Milica Natasha Jovovich,
[1.7],"November 10, 1969",[40000000.0],American,Ellen Kathleen Pompeo,
[1.73],"April 17, 1972",[40000000.0],American,Jennifer Anne Garner Affleck ,[54.0]
[1.63],"February 6, 1917",[40000000.0],"Hungary, United States (Dual)",Sári Gábor,
[1.73],"February 17, 1954",[40000000.0],American,Rene Marie Russo,
,"April 15, 1933",[40000000.0],American,Elizabeth Victoria Montgomery,
[1.63],"August 6, 1962",[40000000.0],Malaysian,Tan Sri Michelle Yeoh Choo-Kheng,
[1.65],"July 5, 1963",[40000000.0],American,Edith Falco,[58.0]
[1.83],"January 21, 1956",[38000000.0],American,Virginia Elizabeth Davis,[65.31730133477448]
[1.68],"April 19, 1979",[38000000.0],United States,Kate Garry Hudson,[52.0]
[1.71],"December 8, 1953",[36000000.0],American,Kimila Ann Basinger,
,"November 21, 1937",[35000000.0],American,Margaret Julia Thomas,
,"August 18, 1980",[49200000.0],Argentine,Esteban Matias Cambiasso Deleau,[78.0]
,"March 10, 1985",[48800000.0],French,Lassana Diarra,[73.0]
[1.8],"April 9, 1975",[46500000.0],United Kingdom,Robert Bernard Fowler,
[1.83],20 June 1978,[45000000.0],United Kingdom,Frank James Lampard,[78.7]
[1.76]," November 8, 1981",[45000000.0],English,Joseph John Cole,
[1.76],"September 13, 1973 ",[45000000.0],Italian,Fabio Cannavaro,[75.0]
[1.72],"January 25, 1984 ",[45000000.0],Brazil,Robson de Souza,[60.0]
,"July 12, 1995",[44500000.0],English,Luke Paul Hoare Shaw,[75.0]
[1.78],"August 10, 1971",[44000000.0],Ireland,Royston Maurice Keane,
,"September 2, 1988",[42400000.0],Spanish,Javier Martinez Aginada,[78.0]
[1.84]," December 19, 1987",[40000000.0],French,Karim Mostafa Benzema,[85.0]
,"September 26, 1983",[40000000.0],Portuguese,Ricardo Andrade Quaresma Bernardo,
[1.92],"February 2, 1987",[40000000.0],Spanish,Gerard Piqué Bernabeu,[87.0]
[1.85],"February 14, 1987",[40000000.0],Uruguayan,Edinson Roberto Cavani Gómez,
[1.75],"June 8, 1984",[40000000.0],Argentinian,Javier Alejandro Mascherano,[77.0]
,"November 3, 1979",[37200000.0],Argentine,Pablo Cesar Aimar Giordano,[62.0]
[1.96],"May 20, 1982",[36000000.0],Czech Republic,Petr Cech,
[1.88],12 August 1990,[35000000.0],Italian,Mario Barwuah Balotelli,[80.0]
[1.75],"June 3, 1992 ",[35000000.0],Germany,Mario Götze,
[1.77],"November 30, 1960",[35000000.0],British,Gary Winston Lineker,[74.0]
[2.03],"January 30, 1981",[35000000.0],United Kingdom,Peter James Crouch,[75.0]
[1.83],"December 3, 1982",[35000000.0],Ghana,Michael Kojo Essien,[78.0]
[1.83],"August 12, 1981",[35000000.0],French,Djibril Cissé,[78.0]
,"July 15, 1976",[34800000.0],Italian,Marco Di Vaio,[76.0]
,"September 1, 1983",[33600000.0],Spanish,José Antonio Reyes Calderon,[73.0]
[1.78],"June 27, 1984",[40000000.0],American,Khloé Kardashian Odom,[72.0]
,"March 10, 1964",[40000000.0],United States,David H. Faber,
,"June 18, 1941",[36000000.0],United Kingdom,Delia Smith,
[1.68]," November 30, 1963",[35000000.0],United States, Jill Susan Kamen ,[57.0]
,,[35000000.0],United States,,
[1.52],"April 18, 1979",[35000000.0],American,Kourtney Mary Kardashian,[49.0]
[1.73],"December 11, 1959",[30000000.0],American,Lisa D'Amico Gastineau,
[1.71],"January 5, 1969",[30000000.0],United States,Heather Paige Kent Dubrow,
,,[30000000.0],Cuba,Alexia Echevarria,
,"August 3, 1963",[30000000.0],Canadian,Michael James Holmes,[102.0]
[1.52]," June 19, 1962",[30000000.0],American,Paula Julie Abdul,[49.8]
,,[30000000.0],United States,Joe Terranova,
[1.87],"November 17, 1960",[27000000.0],United Kingdom,Jonathan Stephen Ross,
,"June 20, 1946",[25000000.0],American,Robert Joseph Vila,
[1.78],"November 23, 1960",[25000000.0],American,Robin René Roberts,
,"July 5, 1947 (",[25000000.0],United States,Joseph Brown,
[1.78],"September 17, 1974",[25000000.0],American,Jennifer Williams,[52.0]
,"January 8, 1938",[25000000.0],American,Robert Leland Eubanks,
[1.71]," November 4, 1970",[25000000.0],United States,Bethenny Frankel,[52.0]
,1970,[25000000.0],American,"Armando Montelongo, Jr. ",
[1.83],"July 5, 1980",[24000000.0],American,Paul DelVecchio,
,,[23000000.0],United States,,
,"July 3, 1966",[20000000.0],American,Sandra Lee Christiansen,
[1.7],"August 25, 1931",[20000000.0],American,Regis Francis Xavier Philbin,
[1.91],2 July 1984,[20000000.0],American,Ryan Serhant,
,"August 22, 1944",[1300000000.0],American,Paul Elliot Singer,
,1947,[1240000000.0],United States,Richard A. Hayne,
,1929,[1200000000.0],American,"Donald J. Hall, Sr.",
,,[1200000000.0],American,Alan I. Casden,
,,[1150000000.0],Brazilian,,
,1972,[1100000000.0],Turkey,Hamdi Ulukaya,
,,[1100000000.0],United States,Edward W. Stack,
,1944,[1100000000.0],United States,Nicholas J. Pritzker,
,"May 5, 1947",[1100000000.0],American,William E. Macaulay,
,"May 15, 1963",[1050000000.0],Germany,Stefan von Holtzbrinck,
,"December 7, 1960",[1050000000.0],Indian,Gautam Thapar,
,,[1040000000.0],Japanese,Akio Nitori,
,,[1000000000.0],American,David E. Simon,
,January 1947,[1000000000.0],Canada,Richard A. Peddie,
,1944,[1000000000.0],China,"Guizhou, China",
,,[1000000000.0],South Africa,Quinton Van Der Burgh,
,,[1000000000.0],Belize,Huang Maoru,
,,[1000000000.0],French,Alain Taravella,
,"May 3, 1956",[1000000000.0],Japanese,,
,"March 11, 1953",[950000000.0],United States,James Iovine,
,"October 8, 1960",[840000000.0],American,Wilmot Reed Hastings Jr.,
,"Nov 19, 1935",[720000000.0],American ,"John Francis Jack Welch, Jr.",
,"November 23, 1961",[600000000.0],United States,John H. Schnatter,
,1938,[600000000.0],American and Italian,Angelo R. Mozilo,
,"February 19, 1956",[600000000.0],American,Jeffrey Robert Immelt,
[1.8],"September  9, 1960",[80000000.0],United Kingdom,Hugh John Mungo Grant,
[1.83],"November 4, 1969",[77000000.0],American,Matthew David McConaughey,[81.6]
[1.85],"February 8, 1941",[75000000.0],American,Nicholas King Nolte,
[1.75],"June 27, 1975 ",[75000000.0],United States, 	Tobias Vincent Maguire,
[1.78],"October 8, 1970",[75000000.0],United States,"Matthew Paige ""Matt"" Damon",
[1.88],"March 14, 1933",[75000000.0],British,Maurice Joseph Micklewhite,
[1.93],"June 7, 1952",[75000000.0],United Kingdom (North Ireland),Liam John Neeson,[89.0]
[1.83],"August 18, 1969 ",[70000000.0],American,Edward Harrison Norton ,[84.0]
[1.91],30 July 1948,[70000000.0],French,Juan Moreno y Herrera-Jiménez,[90.0]
," December 8, 1935",[70000000.0],Indian,Dharam Singh Deol,[70.0]
[1.88],"March 30, 1937",[70000000.0],American,Henry Warren Beatty,
[1.78],"March 10, 1940 ",[70000000.0],American,Carlos Ray Norris,
[1.85],"December 4, 1949",[70000000.0],American,Jeffrey Leon Bridges,
,"June 13, 1981",[70000000.0],American,Christopher Robert Evans,
[1.52],"November 17, 1944",[70000000.0],United States,"Daniel Michael ""Danny"" DeVito, Jr.",[88.0]
[1.8],"March 17, 1951",[70000000.0],American,Kurt Vogel Russell,
[1.83],"August 19, 1969",[70000000.0],American-Canadian,Matthew Langford Perry ,
[1.73],"September 5, 1929 ",[65000000.0],American,George Robert Newhart,
[1.65],"December 1, 1935",[65000000.0],American,Allan Stewart Konigsberg,
[1.78],"July 23, 1961 ",[65000000.0],American,Woodrow Tracy Harrelson,
[1.8],"December 19, 1980",[65000000.0],American,Jacob Benjamin Gyllenhaal,
[1.76],"December 21, 1966 ",[65000000.0],"English, Canadian, American",Kiefer William Frederick Dempsey George Rufus Sutherland,
[1.64],"June 9, 1961",[65000000.0],Canadian-American,Michael Andrew Fox,[55.0]
[1.83],"April 3, 1958",[65000000.0],American,Alexander Rae Baldwin III,
,"December 11, 1922 ",[65000000.0],India,Muhammad Yusuf Khan,
,"September 9, 1953",[17200000000.0],Russia,Alisher Burkhanovich Usmanov,
,"September 1, 1950",[17200000000.0],Azerbaijani,Vagit Yusifovich Alekperov,
,"May 11, 1932",[17200000000.0],United States,Donald L. Bren,
,1942,[17000000000.0],Chinese,He Xiangjian,
,"November 9, 1952",[17000000000.0],Russia-Finland,Gennady Nikolayevich Timchenko,
,"August 1 , 1949",[16899999999.999998],American,Ray Dalio ,
,"January 9, 1942",[16800000000.0],Korean,Lee Kun-hee,
,,[16800000000.0],Japan,Takemitsu Takizaki,
,,[16800000000.0],China,,
,"April 2, 1941",[16700000000.0],German,Heinz Hermann Thiele,
,"August 9, 1929",[16700000000.0],Chinese,,
,"February 14, 1947",[16700000000.0],American,Stephen Allen Schwarzman,
,"August 26, 1925",[16500000000.0],Chinese,Cheng Yu-Tung,
,"April 28, 1940",[16500000000.0],Indonesian-Chinese,Robert Budi Hartono ,
,"October 24, 1954",[16300000000.0],Chinese,Wang Jianlin,
,1944,[16300000000.0],United States,Thomas Peterffy ,
,"April 10, 1957",[16100000000.000002],Nigeria,Aliko Dangote,
,"October 4, 1947",[16100000000.000002],Swedish,Carl Stefan Erling Persson,
,October 1971,[15500000000.0],China,William Ding,
,"October 24, 1966",[15100000000.0],Russian,Roman Arkadyevich Abramovich,
,"January 22, 1940",[15000000000.0],American,"John R. Menard, Jr.",
," March 7, 1955",[15000000000.0],Saudi Arabia,Alwaleed Bin Talal Alsaud,
,"April 27, 1955",[14700000000.0],American,Eric Emerson Schmidt,
,"April 14, 1956",[14200000000.0],Russian,Viktor Felixovich Vekselberg,
,1941,[14100000000.0],Indonesian-Chinese,Michael Bambang Hartono (Oei Gwie Siong),
,"November 14, 1964",[70000000.0],American,Joseph Lloyd Simmons,
[1.8],"February 13, 1950",[70000000.0],British,Peter Brian Gabriel,
,"October 2, 1978",[70000000.0],Japanese,Ayumi Hamasaki,[40.0]
[1.75],"December 30, 1969",[70000000.0],United Kingdom,Jason Luís Cheetham,
,"May 22, 1950",[70000000.0],British,Bernard John Taupin,
[1.85],"July 20, 1966",[65000000.0],American,Stone Carpenter Gossard,
[1.85],"May 20, 1972",[65000000.0],American,"Trevor Tahiem Smith, Jr.",
,"February 19, 1965",[65000000.0],American,Jon Fishman,
[1.68],"March 1, 1944",[65000000.0],British,Roger Harry Daltrey,
[1.84],"July 11, 1959 ",[65000000.0],American,Richard Stephen Sambora,
,"September 13, 1978",[65000000.0],United States,Kasseem Dean,
,16 December 1971,[60000000.0],German,Matthias Paul,
[1.87],"October 27, 1958",[60000000.0],British,Simon John Charles Le Bon,
[1.73],"November 2, 1974",[60000000.0],American,"Cornell Iral Haynes, Jr.",
,"May 15, 1948",[60000000.0],British,Brian Peter George St. John le Baptiste de la Salle Eno,
[1.74],"March 12, 1956",[60000000.0],British,Stephen Percy Harris,
,"June 20, 1954",[60000000.0],American,Michael Anthony Sobolewski,
[1.73],"May 29, 1967",[60000000.0],British,Noel Thomas David Gallagher,[68.0]
[1.79],"December 16, 1949",[55000000.0],American,William Frederick Gibbons,
,"May 17, 1963",[55000000.0],American,Page Samuel McConnell,
[1.7],"February 17, 1972",[55000000.0],American,Billie Joe Armstrong,
[1.93],"September 8, 1987",[55000000.0],American,Cameron Jibril Thomaz,
